Transaction_ID,Name,Platform,Publisher,Developer,Genre,Release_Date,Selling_Price,Discount,Region_Sales,Sales_Date,Rating
f134da27,Overwatch,PC,Blizzard Entertainment,EA Sports,Sports,2019-09-13,30.22,20,Europe,2021-03-12,2
7f62fbda,Grand Theft Auto,Mobile,Blizzard Entertainment,Epic Games,Simulation,2021-08-31,42.81,49,Europe,2022-12-12,1
549b90e7,Grand Theft Auto,XBox One,Valve,Epic Games,Simulation,2021-08-22,59.9,21,Europe,2022-07-08,6
74c1b0f5,Grand Theft Auto,XBox One,Electronic Arts,Epic Games,Simulation,2022-12-09,26.62,6,America,2021-01-04,6
93980d3d,Super Mario,PS5,Nintendo,Valve,First Person Shooter,2023-12-04,54.97,28,Europe,2020-08-14,10
140a8016,World of Warcraft,XBox One,Nintendo,Blizzard Entertainment,Sports,2022-11-28,50.91,17,Europe,2020-03-24,2
93ee0a20,Madden NFL,PS4,Blizzard Entertainment,Ubisoft Montreal,Sports,2019-07-07,34.79,4,Asia,2021-02-26,7
88d2ae31,League of Legends,PS4,Rockstar Games,Epic Games,Strategy,2022-06-17,29.02,38,America,2020-05-31,10
d2d5a189,Madden NFL,Mobile,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2024-01-23,53.68,44,Asia,2021-11-01,9
d045322b,Battlefield,Nintendo Switch,Microsoft,EA Sports,First Person Shooter,2020-01-24,25.47,47,Europe,2019-09-19,4
93f9b67b,Grand Theft Auto,Nintendo Switch,Microsoft,Infinity Ward,First Person Shooter,2019-08-09,42.38,11,America,2021-08-22,4
f3da51c8,World of Warcraft,PC,Nintendo,EA Sports,First Person Shooter,2021-12-09,21.66,20,Europe,2019-06-20,2
cdc17078,Assassin's Creed,PC,Nintendo,Game Freak,Simulation,2021-09-26,47.53,35,America,2020-01-07,8
0c0357f3,Call of Duty,PS5,Blizzard Entertainment,Nintendo EAD,Strategy,2019-11-01,26.92,4,Asia,2022-02-03,10
2185e7a6,Overwatch,Nintendo Switch,Valve,Respawn Entertainment,Simulation,2022-12-01,40.63,40,Asia,2019-07-13,4
f024ab04,Fortnite,PS5,Microsoft,Game Freak,Simulation,2020-09-16,49.36,47,Asia,2023-08-09,7
d6933ed9,Counter-Strike,PC,Blizzard Entertainment,Nintendo EAD,First Person Shooter,2020-06-10,30.65,16,Europe,2019-10-29,5
5946cd7f,World of Warcraft,XBox One,Electronic Arts,Respawn Entertainment,Sports,2020-09-02,46.11,31,Europe,2020-12-23,8
d2123e76,The Legend of Zelda,Mobile,Electronic Arts,Ubisoft Montreal,First Person Shooter,2022-08-27,59.17,26,America,2021-11-14,1
ea9d216a,Assassin's Creed,PS5,Valve,Epic Games,First Person Shooter,2022-01-04,20.13,11,Europe,2021-03-06,9
45bcb062,League of Legends,XBox One,Epic Games,EA Sports,Sports,2021-02-25,33.56,6,Europe,2021-02-25,10
649e2c1f,Minecraft,PS5,Rockstar Games,Game Freak,Strategy,2022-09-30,40.03,45,Europe,2021-05-20,5
a03d2ad2,Madden NFL,PS5,Microsoft,Valve,Role Playing,2020-03-31,33.49,11,Europe,2022-02-08,5
5f985b02,World of Warcraft,PC,Nintendo,Respawn Entertainment,Strategy,2023-05-06,55.43,45,America,2023-11-16,1
eb9c51ac,Madden NFL,Mobile,Blizzard Entertainment,Respawn Entertainment,Strategy,2023-06-19,39.27,12,Asia,2021-04-23,7
7f5327b8,Assassin's Creed,Mobile,Microsoft,Ubisoft Montreal,First Person Shooter,2020-09-05,57.74,25,Europe,2020-08-22,6
3d715fc3,The Legend of Zelda,Mobile,Activision,Respawn Entertainment,Strategy,2023-08-26,26.98,2,America,2020-07-21,5
28ae57ee,Pokemon,PS5,Rockstar Games,Valve,Sports,2021-04-06,35.63,7,Europe,2022-11-04,6
fc0fe3df,The Legend of Zelda,PC,Ubisoft,Ubisoft Montreal,Strategy,2022-06-01,31.14,44,Europe,2023-03-06,3
0361a042,Minecraft,PS5,Activision,Infinity Ward,First Person Shooter,2022-07-09,32.85,34,Europe,2021-11-14,6
46982bdc,Madden NFL,Mobile,Electronic Arts,Respawn Entertainment,Sports,2019-07-01,43.6,25,Europe,2019-10-26,10
0d0f0126,Madden NFL,Mobile,Electronic Arts,EA Sports,Role Playing,2020-01-02,20.64,14,Europe,2019-12-26,4
a9389224,Assassin's Creed,PS5,Blizzard Entertainment,Respawn Entertainment,First Person Shooter,2023-12-27,51.92,36,America,2023-02-24,6
86fe001e,Battlefield,Nintendo Switch,Nintendo,EA Sports,Sports,2022-11-19,43.26,38,Europe,2019-05-28,8
8ecf5ccb,Super Mario,Nintendo Switch,Blizzard Entertainment,Respawn Entertainment,Role Playing,2023-01-17,28.81,16,Europe,2021-12-22,1
38ab0236,The Legend of Zelda,PC,Microsoft,EA Sports,First Person Shooter,2021-06-10,41.35,22,Asia,2023-04-07,8
4b761739,Fortnite,PS5,Blizzard Entertainment,EA Sports,Sports,2024-02-01,30.47,16,Europe,2021-12-01,7
a14ffa28,Counter-Strike,XBox One,Rockstar Games,Nintendo EAD,Strategy,2022-01-11,37.09,6,America,2023-04-10,6
e22ee576,League of Legends,PS4,Rockstar Games,Blizzard Entertainment,Strategy,2023-05-29,32.19,13,Asia,2022-10-26,1
d77c85bc,Assassin's Creed,PC,Epic Games,Respawn Entertainment,Strategy,2020-12-06,53.86,46,Europe,2021-10-03,10
1836f87a,Assassin's Creed,Nintendo Switch,Rockstar Games,Respawn Entertainment,First Person Shooter,2021-06-02,45.4,49,America,2023-03-25,5
81459e94,Madden NFL,Nintendo Switch,Rockstar Games,Ubisoft Montreal,Strategy,2020-06-18,49.48,35,America,2023-04-01,7
9f555743,Minecraft,PC,Nintendo,Ubisoft Montreal,Sports,2020-08-29,31.74,16,Europe,2021-01-12,3
2a4b527e,Madden NFL,Nintendo Switch,Ubisoft,Infinity Ward,Strategy,2021-08-30,38.22,20,Asia,2022-07-31,1
7a95d5dd,Overwatch,XBox One,Rockstar Games,Blizzard Entertainment,Simulation,2023-10-15,58.25,14,Asia,2020-11-29,8
d210fa65,Pokemon,Nintendo Switch,Nintendo,Game Freak,Simulation,2019-08-29,40.9,6,Europe,2022-12-21,9
537d7a01,Pokemon,PS4,Electronic Arts,Game Freak,Strategy,2020-09-18,31.03,20,Europe,2021-06-17,6
95f2b979,Overwatch,PS4,Ubisoft,Respawn Entertainment,Strategy,2019-10-11,38.28,24,Asia,2021-12-07,7
59e00e55,Grand Theft Auto,PS5,Valve,Valve,Simulation,2022-10-17,35.85,13,Europe,2022-03-19,3
789f7dfe,Super Mario,XBox One,Nintendo,Infinity Ward,Role Playing,2022-06-06,35.01,49,Asia,2023-08-11,3
9c5055ab,The Legend of Zelda,Nintendo Switch,Rockstar Games,Ubisoft Montreal,First Person Shooter,2023-06-25,41.69,3,America,2019-12-22,8
230543fe,Madden NFL,Nintendo Switch,Nintendo,Ubisoft Montreal,Role Playing,2023-03-25,38.05,38,Asia,2021-07-01,2
ded7ab96,League of Legends,PC,Activision,Infinity Ward,Simulation,2021-06-11,46.07,15,America,2023-09-21,10
272ada18,Grand Theft Auto,PS5,Rockstar Games,Nintendo EAD,Strategy,2023-08-27,54.25,0,Europe,2024-01-26,3
7d1b57ae,Super Mario,PS4,Nintendo,Respawn Entertainment,Simulation,2023-06-02,55.14,49,America,2019-08-10,7
20503c0c,Minecraft,Mobile,Microsoft,Rockstar North,First Person Shooter,2020-06-04,30.26,30,Europe,2022-09-11,1
cccf3c7f,Call of Duty,PC,Blizzard Entertainment,Infinity Ward,Simulation,2019-05-10,36.56,38,Europe,2019-07-23,3
e9805340,Counter-Strike,PC,Ubisoft,Blizzard Entertainment,Simulation,2020-06-18,38.69,25,Europe,2020-10-08,7
89848d85,Assassin's Creed,Nintendo Switch,Valve,EA Sports,Strategy,2022-07-27,47.18,33,Europe,2021-11-24,2
4bf1022d,Super Mario,PS4,Electronic Arts,Epic Games,Strategy,2023-06-22,35.51,42,Europe,2023-09-02,2
52389f27,Fortnite,PC,Rockstar Games,Ubisoft Montreal,Sports,2021-11-19,29.35,47,America,2022-08-08,9
881c811e,Pokemon,Nintendo Switch,Electronic Arts,Infinity Ward,First Person Shooter,2021-07-12,42.14,21,America,2022-02-07,7
87237b4b,Battlefield,PS5,Microsoft,Game Freak,Simulation,2022-02-26,52.37,49,America,2022-04-14,9
16e0944f,FIFA,XBox One,Electronic Arts,Epic Games,Simulation,2022-08-29,58.59,39,America,2023-04-24,1
c45ae6bb,World of Warcraft,PS4,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2019-11-11,22.69,2,Europe,2020-06-14,2
36e68ac8,Super Mario,PS5,Electronic Arts,Blizzard Entertainment,Role Playing,2019-06-18,46.36,41,Europe,2023-12-20,1
d79fbaa2,Pokemon,Nintendo Switch,Microsoft,Blizzard Entertainment,Role Playing,2019-05-12,55.29,37,Europe,2019-12-17,10
616cba6f,Super Mario,XBox One,Electronic Arts,Nintendo EAD,Simulation,2021-08-29,23.49,27,America,2020-12-14,4
7d5bdb7e,FIFA,PC,Epic Games,Epic Games,Sports,2022-12-28,34.91,44,America,2023-06-08,7
20fc3f75,Minecraft,PS5,Activision,Game Freak,First Person Shooter,2019-09-25,40.7,42,America,2019-03-21,1
66b16f42,FIFA,PC,Valve,Infinity Ward,Simulation,2023-02-25,44.36,19,Asia,2019-11-18,10
78cd0b39,Madden NFL,PC,Nintendo,Blizzard Entertainment,Simulation,2021-10-16,21.34,23,Asia,2023-03-16,2
0a214235,Grand Theft Auto,XBox One,Ubisoft,Game Freak,Strategy,2020-04-23,22.39,50,America,2021-11-03,10
8b04ba51,Minecraft,XBox One,Ubisoft,Epic Games,Sports,2022-06-15,38.11,37,America,2024-02-04,5
438251ab,Assassin's Creed,Mobile,Electronic Arts,Rockstar North,Role Playing,2019-03-19,56.98,34,Europe,2021-11-05,10
45140cd8,Battlefield,Mobile,Activision,Nintendo EAD,Role Playing,2019-10-26,26.68,29,Asia,2021-03-12,1
3efd1cd2,Pokemon,Mobile,Activision,Valve,Role Playing,2023-03-28,53.72,8,Europe,2022-01-13,9
f7272de6,Grand Theft Auto,PC,Microsoft,Valve,Sports,2019-03-27,20.44,40,America,2022-11-29,2
30cea0d6,Super Mario,PC,Activision,Blizzard Entertainment,Simulation,2020-02-28,40.68,17,Asia,2023-10-29,8
51c5a64e,Overwatch,XBox One,Valve,Ubisoft Montreal,Role Playing,2019-08-01,33.38,46,America,2024-02-11,1
ebb843d1,FIFA,Nintendo Switch,Activision,Blizzard Entertainment,Role Playing,2021-05-10,47.9,2,Europe,2023-05-27,1
5373329f,Battlefield,PS4,Electronic Arts,Rockstar North,Strategy,2022-01-07,45.99,35,America,2019-09-30,4
f9db739b,The Legend of Zelda,PC,Nintendo,Game Freak,Strategy,2021-04-26,53.51,47,America,2023-12-20,3
e701327d,Super Mario,Mobile,Nintendo,EA Sports,Strategy,2019-07-26,35.4,39,Europe,2023-09-25,8
3b269f6e,Assassin's Creed,XBox One,Activision,Blizzard Entertainment,Sports,2022-11-27,31.6,38,Asia,2023-06-14,7
aaf39a09,Battlefield,PS5,Blizzard Entertainment,Blizzard Entertainment,Strategy,2021-06-01,29.45,11,America,2019-04-14,3
c262d7a1,Fortnite,PS5,Valve,Respawn Entertainment,Strategy,2020-02-29,36.48,44,America,2019-10-07,9
2636c09b,Battlefield,Mobile,Nintendo,Valve,First Person Shooter,2021-09-22,55.29,6,America,2021-10-21,1
bbd84a86,Call of Duty,Mobile,Microsoft,Nintendo EAD,Strategy,2021-03-02,21.33,29,Europe,2019-04-10,6
4d99c1d9,Overwatch,Nintendo Switch,Ubisoft,Blizzard Entertainment,Simulation,2022-10-03,55.98,30,Asia,2022-04-01,9
0aefba04,Call of Duty,Nintendo Switch,Ubisoft,Epic Games,First Person Shooter,2022-07-11,29.12,40,Europe,2022-06-04,8
4fd188f5,Overwatch,Mobile,Epic Games,EA Sports,First Person Shooter,2021-04-21,29.92,49,America,2022-12-05,8
b0ea1df5,Pokemon,Mobile,Valve,EA Sports,Sports,2021-04-18,30.68,12,Asia,2019-12-27,8
c384280f,Fortnite,PS5,Blizzard Entertainment,Ubisoft Montreal,Role Playing,2021-06-11,36.99,21,Europe,2019-03-28,8
6f139060,The Legend of Zelda,Nintendo Switch,Epic Games,Blizzard Entertainment,Simulation,2019-09-09,40.37,41,America,2022-12-30,1
a5b1e268,Overwatch,PC,Epic Games,Respawn Entertainment,Role Playing,2020-05-07,28.45,48,Asia,2021-11-16,2
229617c6,FIFA,XBox One,Epic Games,Game Freak,First Person Shooter,2023-12-23,35.85,5,America,2024-01-19,5
7560b6d0,Fortnite,PS4,Epic Games,Rockstar North,Role Playing,2020-02-15,45.78,26,Europe,2022-11-26,10
8632691c,The Legend of Zelda,XBox One,Nintendo,Ubisoft Montreal,Simulation,2019-03-22,46.63,25,Europe,2019-12-04,8
0a91738f,Call of Duty,XBox One,Epic Games,Nintendo EAD,First Person Shooter,2022-12-24,20.89,32,Europe,2019-12-22,3
b9eb5da6,Fortnite,Nintendo Switch,Blizzard Entertainment,Epic Games,Strategy,2022-09-25,36.18,4,Asia,2023-12-27,7
ec7a592b,Battlefield,PS4,Blizzard Entertainment,Game Freak,Simulation,2021-04-13,48.03,4,Europe,2019-11-05,9
528e2abc,FIFA,Mobile,Valve,Blizzard Entertainment,Strategy,2019-03-30,55.51,13,Europe,2022-07-17,3
ad429979,Super Mario,PC,Activision,Blizzard Entertainment,Role Playing,2022-03-19,24.81,13,America,2020-03-13,2
eb02c9f2,World of Warcraft,PS5,Epic Games,Game Freak,First Person Shooter,2023-01-21,57.32,39,Europe,2021-01-02,2
561c87eb,Counter-Strike,PC,Epic Games,Blizzard Entertainment,First Person Shooter,2019-08-26,27.32,30,Europe,2023-10-26,10
a200d298,Fortnite,Nintendo Switch,Electronic Arts,Rockstar North,Simulation,2019-04-12,27.34,12,Europe,2023-01-21,6
c378bc8a,Madden NFL,Mobile,Activision,Rockstar North,First Person Shooter,2020-03-12,36.41,27,Europe,2022-07-28,7
904d788b,Grand Theft Auto,PS5,Ubisoft,Blizzard Entertainment,Role Playing,2022-05-18,54.3,28,Europe,2021-01-31,10
98290573,Grand Theft Auto,PC,Blizzard Entertainment,Infinity Ward,First Person Shooter,2022-05-22,56.45,1,Asia,2020-11-19,7
c14232c6,Call of Duty,XBox One,Rockstar Games,EA Sports,Sports,2020-01-15,45.69,30,America,2021-12-11,5
1a9f1886,Minecraft,Nintendo Switch,Activision,Nintendo EAD,First Person Shooter,2021-10-18,51.04,44,Europe,2021-11-07,7
daeab265,Battlefield,PS4,Valve,Respawn Entertainment,Strategy,2019-11-14,44.57,8,Europe,2023-08-29,1
585c9c2d,Super Mario,XBox One,Electronic Arts,Epic Games,First Person Shooter,2023-04-26,50.84,7,Europe,2021-04-05,8
275f0d4c,Assassin's Creed,PS4,Nintendo,Valve,Role Playing,2019-06-17,38.08,30,America,2023-02-26,8
6e5b7e9c,World of Warcraft,PS5,Microsoft,Valve,Sports,2021-06-28,45.88,42,America,2022-04-04,4
ca9c5ae2,Super Mario,PS4,Nintendo,Epic Games,Strategy,2021-03-14,37.24,14,Europe,2023-11-17,6
e4b41958,Grand Theft Auto,XBox One,Epic Games,Valve,Strategy,2023-06-12,28.72,45,America,2022-12-30,10
fd8dde70,Madden NFL,PS4,Ubisoft,Valve,Strategy,2022-12-01,50.4,18,America,2019-09-16,6
d056c0e4,World of Warcraft,Nintendo Switch,Valve,Rockstar North,Strategy,2022-03-28,47.05,0,Europe,2023-04-22,7
4ae61804,Assassin's Creed,Nintendo Switch,Ubisoft,Ubisoft Montreal,Strategy,2019-05-09,52.33,45,Asia,2021-07-12,10
ea416b74,Assassin's Creed,XBox One,Nintendo,Respawn Entertainment,Strategy,2020-10-18,21.87,11,Europe,2020-04-30,2
f5b4d61d,League of Legends,Mobile,Blizzard Entertainment,EA Sports,Simulation,2021-09-09,38.83,19,America,2023-03-29,10
eb0a15e1,Call of Duty,PC,Nintendo,Nintendo EAD,Role Playing,2021-01-06,28.21,8,America,2021-06-27,3
767636db,Battlefield,Mobile,Activision,EA Sports,First Person Shooter,2023-11-18,36.59,41,America,2019-11-03,3
d7fe6c2b,FIFA,PS4,Epic Games,EA Sports,First Person Shooter,2019-10-08,32.19,10,Europe,2020-05-02,1
076a75bc,Call of Duty,XBox One,Activision,Respawn Entertainment,Simulation,2020-12-22,52.53,41,Europe,2020-02-13,6
228eb336,Minecraft,PS4,Epic Games,Ubisoft Montreal,First Person Shooter,2023-10-25,47.86,10,Asia,2021-07-17,2
b7417601,The Legend of Zelda,XBox One,Activision,Epic Games,Strategy,2022-08-05,47.74,47,America,2020-03-23,4
a71fa82e,Super Mario,PS4,Epic Games,Rockstar North,Strategy,2023-03-07,54.74,17,America,2021-10-19,6
7bdee047,Grand Theft Auto,PC,Ubisoft,Blizzard Entertainment,Strategy,2021-12-27,40.15,6,Europe,2022-06-21,7
fbc41810,Pokemon,XBox One,Nintendo,Valve,Sports,2021-12-19,39.26,44,America,2021-03-21,4
bc82d72a,World of Warcraft,Nintendo Switch,Valve,Blizzard Entertainment,Strategy,2021-06-08,35.99,39,Asia,2019-07-09,10
515cab56,League of Legends,PC,Ubisoft,Ubisoft Montreal,First Person Shooter,2023-02-16,49.68,33,America,2020-12-15,8
1e0c01cd,Pokemon,Nintendo Switch,Blizzard Entertainment,Rockstar North,First Person Shooter,2022-10-15,32.6,50,Europe,2023-07-27,5
b66603ed,Overwatch,PC,Valve,Ubisoft Montreal,Strategy,2019-05-04,59.77,46,Asia,2020-01-30,9
16d75983,FIFA,Nintendo Switch,Electronic Arts,EA Sports,Simulation,2023-09-12,32.91,14,America,2020-12-29,10
df13d464,Madden NFL,PC,Epic Games,Epic Games,Sports,2020-05-21,20.88,3,Europe,2023-03-01,3
6d24f18a,Minecraft,Mobile,Blizzard Entertainment,Respawn Entertainment,Sports,2019-10-24,46.83,26,Asia,2019-03-31,6
b7f72954,The Legend of Zelda,PS4,Ubisoft,Respawn Entertainment,Strategy,2019-07-02,32.11,43,Asia,2021-06-24,1
158a2ced,Minecraft,Nintendo Switch,Electronic Arts,EA Sports,Role Playing,2020-05-17,25.52,15,America,2022-08-27,1
d82740df,FIFA,PS4,Blizzard Entertainment,Blizzard Entertainment,Role Playing,2023-12-04,53.14,11,Europe,2021-12-15,8
b83a17da,Call of Duty,XBox One,Microsoft,Nintendo EAD,First Person Shooter,2020-11-06,47.78,46,Europe,2022-12-26,6
b1cf4fe5,The Legend of Zelda,PS4,Valve,Game Freak,Simulation,2020-01-16,22.35,15,Asia,2021-09-10,2
78a5eed8,Overwatch,Nintendo Switch,Nintendo,Infinity Ward,Sports,2023-01-10,45.92,27,Europe,2021-02-17,7
ca66df56,Counter-Strike,PC,Rockstar Games,Nintendo EAD,Strategy,2022-12-25,42.44,20,America,2023-05-08,8
9eb11f9e,Madden NFL,PS4,Nintendo,Valve,Strategy,2023-01-01,50.6,19,America,2019-06-09,5
3438440f,League of Legends,PS5,Valve,Rockstar North,Role Playing,2019-12-07,50.59,0,America,2019-07-02,9
e3448329,Assassin's Creed,PC,Nintendo,Epic Games,Strategy,2023-02-19,41.8,6,Asia,2019-04-07,7
cf7059c2,FIFA,XBox One,Activision,Infinity Ward,Simulation,2023-03-28,36.06,34,Europe,2020-02-24,8
f40ff4e7,FIFA,XBox One,Rockstar Games,Game Freak,Strategy,2023-09-27,48.93,6,Europe,2022-11-16,4
87e46865,Super Mario,Nintendo Switch,Ubisoft,Nintendo EAD,Sports,2021-03-18,21.19,41,Asia,2023-08-04,6
979b1c85,Battlefield,PC,Electronic Arts,Nintendo EAD,Simulation,2019-11-27,35.63,50,America,2023-11-28,9
1a57a126,Assassin's Creed,PS4,Microsoft,Nintendo EAD,First Person Shooter,2023-02-22,27.47,19,Europe,2023-09-11,2
5ddc8486,League of Legends,PS4,Nintendo,Nintendo EAD,Strategy,2021-12-17,22.45,18,Asia,2021-11-25,9
2f1294fe,Pokemon,Mobile,Ubisoft,Game Freak,Role Playing,2021-09-29,22.79,17,Europe,2019-11-24,3
020f2e12,Call of Duty,XBox One,Rockstar Games,Nintendo EAD,First Person Shooter,2022-03-29,50.52,10,Europe,2019-12-18,2
5a6dac67,Counter-Strike,PC,Ubisoft,Rockstar North,First Person Shooter,2021-04-28,43.12,18,Asia,2019-03-16,8
216bff71,Pokemon,PC,Electronic Arts,Infinity Ward,Sports,2023-05-26,58.49,48,America,2020-07-25,8
9235bb17,League of Legends,XBox One,Ubisoft,Epic Games,Strategy,2019-12-02,55.85,35,Europe,2023-12-01,5
c7c9fde2,The Legend of Zelda,Mobile,Nintendo,Nintendo EAD,First Person Shooter,2020-03-22,20.59,17,Europe,2022-07-17,9
5121347a,World of Warcraft,PS4,Nintendo,Infinity Ward,Simulation,2022-08-04,27.67,9,Asia,2019-12-11,8
82e6cdc7,Grand Theft Auto,XBox One,Nintendo,Respawn Entertainment,Simulation,2023-04-29,52.38,42,America,2021-09-28,5
12b2d938,Minecraft,PC,Nintendo,Game Freak,Sports,2019-05-21,43.25,42,Europe,2020-10-10,8
b8ae0e19,Overwatch,Mobile,Rockstar Games,Game Freak,Simulation,2020-11-30,50.67,1,Asia,2021-04-07,8
e674ce12,Call of Duty,PS4,Electronic Arts,Ubisoft Montreal,First Person Shooter,2020-03-03,40.36,10,Asia,2023-10-04,10
efcc8b8d,League of Legends,PS5,Electronic Arts,Valve,Role Playing,2021-01-21,44.63,44,Asia,2020-04-14,4
1e531f7c,Fortnite,Mobile,Blizzard Entertainment,Valve,Role Playing,2022-01-09,46.92,17,Asia,2021-07-12,6
4c375c54,The Legend of Zelda,XBox One,Activision,Respawn Entertainment,Simulation,2023-05-03,42.67,15,Europe,2022-01-01,10
da3250f0,League of Legends,PC,Rockstar Games,Nintendo EAD,Strategy,2019-05-21,41.46,48,Europe,2023-10-22,10
e3ac8895,Overwatch,PC,Epic Games,Ubisoft Montreal,First Person Shooter,2020-08-12,26.39,23,Europe,2019-03-03,6
3975c2d2,Grand Theft Auto,Mobile,Blizzard Entertainment,Rockstar North,Sports,2023-06-28,24.8,0,America,2023-08-21,9
d5c48405,Counter-Strike,Nintendo Switch,Microsoft,Valve,Strategy,2020-06-06,26.16,44,America,2019-08-14,5
d9e74641,Counter-Strike,Nintendo Switch,Nintendo,Respawn Entertainment,Simulation,2024-01-14,48.1,38,Asia,2021-10-13,4
383a9c00,FIFA,XBox One,Microsoft,Ubisoft Montreal,First Person Shooter,2020-07-09,58.63,19,Asia,2022-02-27,9
3aa2e0c6,Pokemon,Mobile,Ubisoft,Respawn Entertainment,First Person Shooter,2021-06-21,50.78,28,Asia,2019-11-26,4
f1e57a8a,Fortnite,Mobile,Electronic Arts,Ubisoft Montreal,Role Playing,2022-02-19,50.9,26,America,2021-10-13,6
d79d2f74,FIFA,PS4,Rockstar Games,Epic Games,Strategy,2019-12-06,29.34,22,Europe,2023-09-03,7
351df45c,Pokemon,Mobile,Nintendo,Blizzard Entertainment,Simulation,2021-12-13,23.62,44,Europe,2019-07-03,10
adc5b7b1,Pokemon,PS5,Ubisoft,Epic Games,Strategy,2023-01-18,49.5,5,Europe,2020-01-20,10
dc0a85b7,Pokemon,PS5,Electronic Arts,Ubisoft Montreal,Sports,2023-04-28,56.88,7,America,2019-08-10,10
07986530,Madden NFL,PS4,Epic Games,Blizzard Entertainment,Role Playing,2019-10-02,41.36,42,Asia,2021-02-08,8
d2b898f5,Pokemon,Nintendo Switch,Nintendo,Blizzard Entertainment,Strategy,2023-03-05,52.89,47,Europe,2022-08-10,2
6a4a500e,Pokemon,PC,Valve,Nintendo EAD,Simulation,2021-01-04,32.32,32,America,2021-04-20,3
38805bfa,Call of Duty,Mobile,Valve,Blizzard Entertainment,Strategy,2020-05-21,30.5,27,Europe,2020-09-25,6
74ca6f8c,Overwatch,Nintendo Switch,Electronic Arts,Valve,Strategy,2022-12-11,36.21,42,Asia,2021-02-02,3
c6b0a42a,Super Mario,XBox One,Epic Games,Blizzard Entertainment,Role Playing,2023-11-07,31.68,4,Europe,2020-03-14,1
cef0d6a4,Assassin's Creed,Nintendo Switch,Blizzard Entertainment,EA Sports,Simulation,2021-07-21,21.21,21,Asia,2022-02-20,2
80e81bd1,Call of Duty,PS4,Blizzard Entertainment,Rockstar North,Simulation,2020-03-25,48.72,26,Asia,2020-07-29,10
ab76a7c7,Counter-Strike,Mobile,Nintendo,Blizzard Entertainment,Strategy,2021-06-26,43.65,17,Asia,2019-04-23,4
d5e54fff,Overwatch,XBox One,Blizzard Entertainment,Nintendo EAD,Simulation,2022-03-13,47.48,0,Asia,2020-05-04,1
970f3570,Fortnite,PS4,Nintendo,Valve,First Person Shooter,2024-01-21,46.59,39,Europe,2022-07-21,7
b2b43741,Minecraft,XBox One,Nintendo,Respawn Entertainment,Sports,2023-06-21,58.9,36,America,2022-05-09,5
5d075fb9,World of Warcraft,Mobile,Microsoft,Rockstar North,First Person Shooter,2021-04-30,23.48,18,America,2022-08-29,7
8277d9c9,Call of Duty,PC,Electronic Arts,EA Sports,Strategy,2023-01-24,50.84,6,Asia,2021-11-26,10
cc6c46f6,Fortnite,Nintendo Switch,Microsoft,Valve,Sports,2023-10-19,58.31,19,Asia,2022-05-18,2
694b6023,Madden NFL,PS4,Electronic Arts,Game Freak,Role Playing,2019-04-03,32.1,31,America,2021-02-25,3
25ea4b17,FIFA,XBox One,Electronic Arts,Valve,First Person Shooter,2022-04-02,59.58,22,Asia,2022-04-10,7
7ec4eba8,Fortnite,Nintendo Switch,Electronic Arts,Blizzard Entertainment,Sports,2022-05-09,44.06,12,America,2020-11-18,8
c375671e,The Legend of Zelda,PS5,Epic Games,EA Sports,First Person Shooter,2023-01-02,20.77,39,Europe,2021-07-06,2
3a402164,World of Warcraft,PS4,Valve,Respawn Entertainment,Strategy,2020-04-09,31.29,34,Europe,2022-11-24,10
166f9554,Counter-Strike,PC,Nintendo,Nintendo EAD,Simulation,2022-12-16,51.0,39,Europe,2023-03-29,2
eaca7ca0,Counter-Strike,XBox One,Electronic Arts,Blizzard Entertainment,First Person Shooter,2023-12-26,44.42,45,America,2024-02-20,10
0be51858,FIFA,PS4,Valve,Valve,Sports,2023-06-18,36.74,4,Asia,2021-02-04,7
5fcd0067,Madden NFL,PS4,Epic Games,Nintendo EAD,Simulation,2022-07-05,21.07,12,America,2023-06-22,10
cd8d9809,League of Legends,PS5,Rockstar Games,Game Freak,First Person Shooter,2022-08-26,35.22,29,Europe,2019-03-07,10
a0962b6c,World of Warcraft,Mobile,Epic Games,Epic Games,Simulation,2020-06-01,27.19,2,America,2019-10-29,4
5386d060,Madden NFL,PC,Blizzard Entertainment,Respawn Entertainment,Strategy,2023-04-16,44.68,20,Asia,2022-05-20,4
195ff2a6,Fortnite,Mobile,Valve,Infinity Ward,Role Playing,2021-07-10,52.78,19,America,2021-07-11,6
69ab1e80,Grand Theft Auto,PS5,Activision,Game Freak,Role Playing,2019-07-07,37.57,40,Europe,2023-10-04,4
f16ca748,Call of Duty,XBox One,Microsoft,Respawn Entertainment,Simulation,2019-11-17,20.08,8,Europe,2022-03-08,1
81699d3d,Fortnite,Nintendo Switch,Activision,Game Freak,Sports,2021-12-30,30.34,19,Asia,2021-08-15,4
922dd0bc,Pokemon,PS4,Valve,Game Freak,Strategy,2022-12-17,44.29,20,Asia,2023-09-25,2
281b4572,Fortnite,XBox One,Nintendo,Respawn Entertainment,Strategy,2023-02-08,26.5,5,Asia,2020-07-02,4
b25f5e03,Super Mario,XBox One,Nintendo,Ubisoft Montreal,Role Playing,2019-03-17,59.97,43,Asia,2023-01-19,9
19cd0d41,Counter-Strike,PC,Blizzard Entertainment,EA Sports,Sports,2022-08-14,29.28,40,Asia,2021-03-26,8
