SaleID,GameID,PlatformID,Price,DateSold,RegionSalesID,Discounts,Rating
S09532,G46,PL01,22,2020/11/12,1,0.357156481,98
S09533,G41,PL03,61,2020/11/12,1,0.45,100
S09534,G27,PL03,24,2020/11/13,2,0.271190992,58
S09535,G23,PL03,65,2020/11/13,1,0.5749777,78
S09536,G35,PL02,29,2020/11/13,2,0.560973078,60
S09537,G07,PL03,39,2020/11/13,3,0.470426632,89
S09538,G43,PL04,47,2020/11/14,2,0.706748418,44
S09539,G12,PL01,50,2020/11/14,1,0.337981354,69
S09540,G45,PL01,22,2020/11/14,2,0.685831424,49
S09541,G32,PL01,39,2020/11/14,2,0.572455791,95
S09542,G05,PL03,41,2020/11/15,1,0.722330281,91
S09543,G31,PL02,37,2020/11/15,3,0.617032778,72
S09544,G30,PL04,47,2020/11/15,3,0.348610866,98
S09545,G47,PL04,47,2020/11/15,3,0.551605219,42
S09546,G18,PL03,41,2020/11/15,3,0.650790015,85
S09547,G14,PL04,64,2020/11/15,2,0.612963317,78
S09548,G07,PL01,27,2020/11/15,2,0.244869768,90
S09549,G46,PL01,22,2020/11/15,2,0.52323921,58
S09550,G16,PL01,12,2020/11/15,2,0.38,35
S09551,G31,PL04,52,2020/11/15,1,0.38557556,35
S09552,G26,PL03,25,2020/11/15,1,0.721231002,48
S09553,G20,PL04,76,2020/11/15,3,0.56,49
S09554,G08,PL01,49,2020/11/15,1,0.521059889,31
S09555,G29,PL01,27,2020/11/15,2,0.607972042,78
S09556,G29,PL02,37,2020/11/16,2,0.613843922,31
S09557,G28,PL01,15,2020/11/16,1,0.554524545,86
S09558,G35,PL04,44,2020/11/16,1,0.45147865,49
S09559,G07,PL01,27,2020/11/16,2,0.368399964,75
S09560,G04,PL03,39,2020/11/16,2,0.548100024,52
S09561,G45,PL03,34,2020/11/16,2,0.321419215,82
S09562,G44,PL04,47,2020/11/16,1,0.341658732,52
S09563,G34,PL01,19,2020/11/16,1,0.511542253,76
S09564,G36,PL01,11,2020/11/16,3,0.338715236,51
S09565,G19,PL04,74,2020/11/16,1,0.500476017,73
S09566,G24,PL04,35,2020/11/17,2,0.422296581,59
S09567,G10,PL02,22,2020/11/17,1,0.745835393,37
S09568,G03,PL01,12,2020/11/17,3,0.26952893,38
S09569,G17,PL02,37,2020/11/17,1,0.640334338,45
S09570,G36,PL01,11,2020/11/17,1,0.510142576,81
S09571,G47,PL03,34,2020/11/17,2,0.509640285,87
S09572,G09,PL04,62,2020/11/17,2,0.687074309,32
S09573,G43,PL04,47,2020/11/17,1,0.376249061,79
S09574,G40,PL04,61,2020/11/17,1,0.477973956,91
S09575,G32,PL04,64,2020/11/18,3,0.221740605,61
S09576,G22,PL02,62,2020/11/18,2,0.635067277,85
S09577,G49,PL01,17,2020/11/18,2,0.321145636,55
S09578,G22,PL04,77,2020/11/18,2,0.624871064,74
S09579,G03,PL02,22,2020/11/19,2,0.241263804,100
S09580,G37,PL03,22,2020/11/19,2,0.321826162,93
S09581,G14,PL01,39,2020/11/20,2,0.668227896,83
S09582,G07,PL01,27,2020/11/20,3,0.250701009,62
S09583,G35,PL01,19,2020/11/20,2,0.493574246,84
S09584,G29,PL02,37,2020/11/20,3,0.260234347,55
S09585,G09,PL03,49,2020/11/20,2,0.74,92
S09586,G41,PL02,59,2020/11/20,3,0.300312676,52
S09587,G26,PL02,23,2020/11/20,3,0.522816188,58
S09588,G40,PL04,61,2020/11/20,2,0.505909458,55
S09589,G26,PL02,23,2020/11/20,1,0.292322023,82
S09590,G22,PL02,62,2020/11/21,3,0.341768448,68
S09591,G14,PL02,49,2020/11/21,1,0.641146472,71
S09592,G34,PL04,44,2020/11/21,3,0.206980582,58
S09593,G19,PL03,61,2020/11/22,2,0.473913551,52
S09594,G40,PL04,61,2020/11/22,1,0.408183871,87
S09595,G01,PL01,29,2020/11/22,1,0.383667066,80
S09596,G08,PL01,49,2020/11/22,1,0.446041806,40
S09597,G08,PL04,74,2020/11/23,2,0.582147402,85
S09598,G37,PL01,10,2020/11/23,1,0.402377218,81
S09599,G03,PL01,12,2020/11/23,1,0.545413109,58
S09600,G42,PL01,11,2020/11/23,3,0.506322147,98
S09601,G28,PL03,27,2020/11/23,1,0.738962981,50
S09602,G43,PL02,32,2020/11/23,1,0.207388861,56
S09603,G38,PL04,34,2020/11/23,1,0.315930209,76
S09604,G14,PL01,39,2020/11/23,1,0.584556342,91
S09605,G22,PL04,77,2020/11/23,1,0.618767214,48
S09606,G25,PL04,37,2020/11/24,2,0.672521037,64
S09607,G41,PL01,49,2020/11/24,3,0.29710929,51
S09608,G10,PL01,12,2020/11/24,3,0.364334338,61
S09609,G36,PL01,11,2020/11/24,2,0.702438814,97
S09610,G37,PL02,20,2020/11/25,2,0.71,69
S09611,G05,PL04,54,2020/11/25,1,0.664334971,92
S09612,G03,PL04,37,2020/11/25,3,0.222654266,55
S09613,G20,PL04,76,2020/11/25,3,0.495708631,50
S09614,G26,PL04,38,2020/11/25,2,0.331422159,86
S09615,G09,PL02,47,2020/11/25,3,0.338330175,42
S09616,G48,PL01,22,2020/11/25,2,0.484099971,71
S09617,G35,PL03,31,2020/11/25,1,0.271112947,51
S09618,G25,PL04,37,2020/11/25,1,0.583340271,87
S09619,G25,PL01,12,2020/11/25,1,0.341518894,49
S09620,G26,PL04,38,2020/11/26,2,0.619049573,80
S09621,G19,PL04,74,2020/11/26,3,0.535143652,80
S09622,G48,PL04,47,2020/11/26,3,0.532396411,57
S09623,G34,PL02,29,2020/11/26,1,0.385635791,89
S09624,G46,PL01,22,2020/11/26,2,0.477041934,100
S09625,G50,PL01,11,2020/11/26,1,0.491034905,59
S09626,G08,PL04,74,2020/11/26,2,0.355143297,78
S09627,G21,PL01,51,2020/11/26,3,0.278394871,73
S09628,G44,PL01,22,2020/11/26,3,0.239079387,52
S09629,G14,PL04,64,2020/11/26,2,0.563758696,85
S09630,G27,PL03,24,2020/11/27,1,0.583156494,74
S09631,G31,PL01,27,2020/11/27,2,0.605300704,75
S09632,G41,PL04,74,2020/11/27,1,0.433399015,89
S09633,G33,PL02,49,2020/11/27,3,0.574955484,36
S09634,G21,PL01,51,2020/11/27,2,0.348464338,41
S09635,G29,PL02,37,2020/11/27,2,0.247912916,36
S09636,G33,PL02,49,2020/11/27,3,0.408303906,49
S09637,G08,PL01,49,2020/11/27,3,0.31219089,40
S09638,G38,PL04,34,2020/11/27,1,0.336819962,93
S09639,G12,PL04,75,2020/11/27,2,0.68363939,78
S09640,G25,PL01,12,2020/11/28,3,0.507179215,82
S09641,G09,PL02,47,2020/11/28,1,0.314263669,89
S09642,G19,PL04,74,2020/11/28,3,0.639452068,71
S09643,G31,PL04,52,2020/11/28,3,0.435089687,54
S09644,G34,PL02,29,2020/11/28,1,0.648659579,100
S09645,G17,PL04,52,2020/11/28,3,0.582104278,43
S09646,G46,PL03,34,2020/11/28,3,0.386358089,38
S09647,G25,PL04,37,2020/11/28,3,0.510052451,76
S09648,G21,PL03,63,2020/11/28,3,0.41901825,55
S09649,G08,PL02,59,2020/11/29,2,0.31754641,32
S09650,G14,PL03,51,2020/11/29,1,0.739967448,33
S09651,G24,PL04,35,2020/11/29,2,0.61445955,53
S09652,G31,PL01,27,2020/11/29,1,0.345409582,48
S09653,G06,PL01,69,2020/11/29,1,0.333209611,60
S09654,G41,PL04,74,2020/11/29,1,0.534531295,82
S09655,G25,PL01,12,2020/11/29,1,0.22513375,69
S09656,G14,PL04,64,2020/11/29,1,0.278851649,44
S09657,G14,PL04,64,2020/11/29,1,0.44879813,31
S09658,G14,PL02,49,2020/11/29,2,0.747274549,56
S09659,G46,PL01,22,2020/11/29,3,0.703654796,37
S09660,G07,PL03,39,2020/11/30,3,0.461278899,53
S09661,G26,PL03,25,2020/11/30,3,0.626320117,56
S09662,G14,PL01,39,2020/11/30,3,0.658511505,48
S09663,G33,PL04,64,2020/11/30,3,0.461035187,63
S09664,G48,PL03,34,2020/11/30,3,0.392299717,55
S09665,G12,PL02,60,2020/11/30,2,0.370157849,56
S09666,G28,PL02,25,2020/11/30,2,0.63,43
S09667,G39,PL03,33,2020/11/30,2,0.41701075,52
S09668,G41,PL04,74,2020/11/30,1,0.704287473,40
S09669,G48,PL04,47,2020/11/30,1,0.537591558,96
S09670,G33,PL01,39,2020/11/30,1,0.691335477,81
S09671,G49,PL01,17,2020/11/30,1,0.205164001,40
S09672,G44,PL03,34,2020/11/30,1,0.507518296,48
S09673,G12,PL04,75,2020/11/30,2,0.666519894,35
S09674,G38,PL03,21,2020/11/30,1,0.559899312,46
S09675,G28,PL01,15,2020/11/30,2,0.74145151,80
S09676,G38,PL04,34,2020/11/30,3,0.442383626,48
S09677,G12,PL04,75,2020/11/30,1,0.370009247,95
S09678,G40,PL02,46,2020/11/30,2,0.253462312,60
S09679,G38,PL01,9,2020/12/01,2,0.327169468,88
S09680,G50,PL04,36,2020/12/01,3,0.366253479,38
S09681,G12,PL02,60,2020/12/01,1,0.433469702,84
S09682,G01,PL04,54,2020/12/01,1,0.506310762,91
S09683,G01,PL03,41,2020/12/01,1,0.477704658,57
S09684,G40,PL03,48,2020/12/01,1,0.434906802,59
S09685,G43,PL04,47,2020/12/01,1,0.468821716,55
S09686,G10,PL01,12,2020/12/01,1,0.260817747,96
S09687,G32,PL04,64,2020/12/02,1,0.369029389,67
S09688,G36,PL01,11,2020/12/02,3,0.678541221,94
S09689,G11,PL04,82,2020/12/02,3,0.207663219,65
S09690,G19,PL04,74,2020/12/02,2,0.561881518,84
S09691,G06,PL03,81,2020/12/02,1,0.676093529,67
S09692,G40,PL01,36,2020/12/02,2,0.262908395,56
S09693,G32,PL02,49,2020/12/02,1,0.578636159,73
S09694,G15,PL03,50,2020/12/03,1,0.721417148,44
S09695,G19,PL01,49,2020/12/03,3,0.430565838,58
S09696,G22,PL04,77,2020/12/03,3,0.443546734,42
S09697,G32,PL04,64,2020/12/03,3,0.365611205,82
S09698,G32,PL03,51,2020/12/04,3,0.7,71
S09699,G27,PL04,37,2020/12/04,2,0.704327187,78
S09700,G32,PL01,39,2020/12/04,1,0.551787977,94
S09701,G06,PL03,81,2020/12/04,2,0.412755157,44
S09702,G42,PL03,23,2020/12/04,1,0.636563889,92
S09703,G17,PL01,27,2020/12/04,3,0.403522219,97
S09704,G45,PL01,22,2020/12/04,3,0.6,55
S09705,G12,PL04,75,2020/12/04,2,0.626111445,97
S09706,G03,PL01,12,2020/12/04,2,0.654855388,63
S09707,G29,PL02,37,2020/12/05,1,0.642413675,74
S09708,G03,PL01,12,2020/12/05,3,0.595492366,96
S09709,G08,PL01,49,2020/12/05,1,0.315985326,84
S09710,G30,PL04,47,2020/12/05,1,0.42452016,42
S09711,G02,PL04,73,2020/12/05,1,0.372930914,30
S09712,G07,PL02,37,2020/12/05,1,0.702858263,71
S09713,G05,PL04,54,2020/12/05,2,0.34,95
S09714,G01,PL01,29,2020/12/05,3,0.205418814,47
S09715,G37,PL03,22,2020/12/05,1,0.646913164,66
S09716,G37,PL03,22,2020/12/05,2,0.623020813,31
S09717,G32,PL01,39,2020/12/05,3,0.512243136,73
S09718,G31,PL01,27,2020/12/06,1,0.436730317,66
S09719,G44,PL01,22,2020/12/06,3,0.493382344,36
S09720,G22,PL04,77,2020/12/06,2,0.37472307,89
S09721,G02,PL04,73,2020/12/06,2,0.223883539,47
S09722,G16,PL04,37,2020/12/06,3,0.485215569,68
S09723,G25,PL03,24,2020/12/07,1,0.483110968,58
S09724,G04,PL04,52,2020/12/07,3,0.278590544,90
S09725,G48,PL02,32,2020/12/07,1,0.489662349,83
S09726,G37,PL01,10,2020/12/07,3,0.248346222,43
S09727,G17,PL01,27,2020/12/07,1,0.67698433,37
S09728,G06,PL02,79,2020/12/07,3,0.6,99
S09729,G30,PL01,22,2020/12/07,3,0.526632611,54
S09730,G44,PL04,47,2020/12/07,1,0.257806979,56
S09731,G42,PL01,11,2020/12/07,2,0.441712213,87
S09732,G47,PL01,22,2020/12/07,3,0.37,82
S09733,G17,PL04,52,2020/12/07,2,0.3,72
S09734,G10,PL04,37,2020/12/07,3,0.738312874,95
S09735,G24,PL04,35,2020/12/07,3,0.51,63
S09736,G18,PL03,41,2020/12/07,3,0.255525521,40
S09737,G04,PL04,52,2020/12/07,3,0.626841138,50
S09738,G33,PL01,39,2020/12/07,1,0.497267906,92
S09739,G12,PL04,75,2020/12/08,2,0.215458807,47
S09740,G02,PL03,60,2020/12/08,1,0.308014856,32
S09741,G29,PL01,27,2020/12/08,3,0.217241424,64
S09742,G50,PL03,23,2020/12/08,1,0.595727627,57
S09743,G26,PL01,13,2020/12/08,1,0.518189481,56
S09744,G34,PL04,44,2020/12/08,2,0.39017028,65
S09745,G16,PL03,24,2020/12/08,1,0.24869586,83
S09746,G13,PL04,74,2020/12/08,2,0.243637645,57
S09747,G42,PL04,36,2020/12/08,1,0.373519054,57
S09748,G50,PL01,11,2020/12/08,2,0.202099201,96
S09749,G12,PL04,75,2020/12/08,3,0.57,46
S09750,G15,PL01,38,2020/12/09,2,0.498989317,56
S09751,G17,PL03,39,2020/12/09,1,0.685602301,63
S09752,G39,PL01,21,2020/12/09,3,0.54,33
S09753,G25,PL02,22,2020/12/09,1,0.573784737,37
S09754,G44,PL03,34,2020/12/09,2,0.389903464,64
S09755,G33,PL04,64,2020/12/09,2,0.310547266,74
S09756,G34,PL01,19,2020/12/09,2,0.584146882,44
S09757,G28,PL02,25,2020/12/09,2,0.227292337,54
S09758,G41,PL03,61,2020/12/09,3,0.464357912,51
S09759,G15,PL03,50,2020/12/09,1,0.320703007,62
S09760,G38,PL03,21,2020/12/09,1,0.49,59
S09761,G06,PL04,94,2020/12/09,3,0.385998624,70
S09762,G10,PL01,12,2020/12/09,3,0.242706535,45
S09763,G14,PL01,39,2020/12/10,1,0.596539797,92
S09764,G39,PL02,31,2020/12/10,3,0.229270602,47
S09765,G34,PL03,31,2020/12/10,2,0.63,32
S09766,G41,PL03,61,2020/12/10,3,0.334098058,55
S09767,G26,PL03,25,2020/12/10,1,0.675692288,99
S09768,G10,PL02,22,2020/12/10,2,0.391312532,74
S09769,G07,PL04,52,2020/12/10,2,0.517077881,39
S09770,G13,PL04,74,2020/12/10,2,0.37,97
S09771,G18,PL04,54,2020/12/11,3,0.658175236,63
S09772,G18,PL04,54,2020/12/11,2,0.62,63
S09773,G11,PL03,69,2020/12/11,3,0.339890091,71
S09774,G07,PL01,27,2020/12/11,3,0.369665384,49
S09775,G41,PL04,74,2020/12/11,3,0.591716345,57
S09776,G46,PL04,47,2020/12/11,1,0.265777591,35
S09777,G30,PL01,22,2020/12/11,2,0.714572406,37
S09778,G48,PL04,47,2020/12/11,3,0.29917953,50
S09779,G45,PL04,47,2020/12/11,3,0.340427379,90
S09780,G34,PL04,44,2020/12/11,3,0.399299001,81
S09781,G24,PL04,35,2020/12/11,1,0.59439053,68
S09782,G14,PL01,39,2020/12/11,3,0.673380479,91
S09783,G43,PL04,47,2020/12/12,1,0.358492922,58
S09784,G35,PL04,44,2020/12/12,3,0.44401002,46
S09785,G47,PL01,22,2020/12/12,3,0.325667618,30
S09786,G44,PL04,47,2020/12/12,1,0.574980731,58
S09787,G09,PL04,62,2020/12/12,3,0.690737669,80
S09788,G14,PL01,39,2020/12/12,2,0.329252421,47
S09789,G48,PL04,47,2020/12/12,3,0.453710909,35
S09790,G43,PL04,47,2020/12/12,3,0.485715496,84
S09791,G20,PL04,76,2020/12/13,3,0.631532077,73
S09792,G30,PL03,34,2020/12/13,2,0.564939837,100
S09793,G03,PL01,12,2020/12/13,2,0.64537976,53
S09794,G26,PL02,23,2020/12/13,3,0.691732906,66
S09795,G49,PL03,29,2020/12/13,3,0.664287258,48
S09796,G48,PL04,47,2020/12/13,3,0.587536848,31
S09797,G05,PL04,54,2020/12/13,2,0.314576808,44
S09798,G12,PL01,50,2020/12/13,2,0.489356221,72
S09799,G37,PL02,20,2020/12/13,1,0.57,50
S09800,G02,PL02,58,2020/12/14,1,0.62914567,47
S09801,G26,PL04,38,2020/12/14,1,0.302833941,73
S09802,G11,PL01,57,2020/12/14,1,0.73605566,81
S09803,G44,PL03,34,2020/12/14,2,0.497355027,100
S09804,G35,PL03,31,2020/12/14,1,0.462120436,88
S09805,G20,PL04,76,2020/12/14,3,0.332656803,51
S09806,G24,PL04,35,2020/12/14,1,0.574373285,69
S09807,G04,PL04,52,2020/12/14,1,0.280524163,94
S09808,G14,PL04,64,2020/12/14,1,0.448997396,79
S09809,G11,PL04,82,2020/12/15,2,0.567583335,99
S09810,G10,PL02,22,2020/12/15,3,0.491742377,60
S09811,G23,PL02,63,2020/12/15,3,0.566136565,78
S09812,G12,PL04,75,2020/12/15,3,0.620698465,59
S09813,G40,PL02,46,2020/12/16,3,0.309048401,41
S09814,G44,PL04,47,2020/12/16,3,0.24847739,71
S09815,G21,PL01,51,2020/12/16,3,0.277298015,100
S09816,G09,PL04,62,2020/12/16,2,0.393419436,83
S09817,G16,PL04,37,2020/12/16,1,0.512684815,39
S09818,G42,PL04,36,2020/12/17,1,0.249399617,76
S09819,G12,PL03,62,2020/12/17,1,0.515716483,60
S09820,G18,PL04,54,2020/12/17,3,0.357612474,30
S09821,G04,PL01,27,2020/12/17,2,0.515700709,48
S09822,G26,PL03,25,2020/12/17,1,0.228468947,74
S09823,G29,PL04,52,2020/12/17,3,0.521375812,77
S09824,G48,PL03,34,2020/12/17,1,0.528971731,53
S09825,G50,PL01,11,2020/12/17,3,0.74545034,30
S09826,G42,PL01,11,2020/12/17,3,0.363505144,39
S09827,G14,PL04,64,2020/12/17,3,0.375320208,56
S09828,G18,PL01,29,2020/12/17,2,0.335576497,65
S09829,G50,PL03,23,2020/12/17,1,0.699852887,92
S09830,G09,PL01,37,2020/12/18,1,0.279050528,64
S09831,G39,PL01,21,2020/12/18,3,0.504913276,86
S09832,G08,PL04,74,2020/12/18,1,0.222410049,31
S09833,G47,PL02,32,2020/12/19,2,0.387063718,85
S09834,G43,PL03,34,2020/12/19,2,0.487759039,99
S09835,G25,PL04,37,2020/12/19,2,0.418691424,32
S09836,G07,PL01,27,2020/12/19,1,0.443766065,85
S09837,G26,PL01,13,2020/12/19,3,0.369237091,31
S09838,G37,PL01,10,2020/12/20,3,0.356372617,37
S09839,G24,PL01,10,2020/12/20,2,0.262555493,75
S09840,G05,PL04,54,2020/12/20,1,0.351751963,49
S09841,G01,PL02,39,2020/12/20,2,0.561628111,73
S09842,G31,PL03,39,2020/12/20,2,0.28,99
S09843,G20,PL01,51,2020/12/20,2,0.537465211,36
S09844,G08,PL02,59,2020/12/20,1,0.580094769,96
S09845,G13,PL01,49,2020/12/20,3,0.587342289,63
S09846,G24,PL01,10,2020/12/21,3,0.712315429,79
S09847,G32,PL01,39,2020/12/21,2,0.69887521,78
S09848,G35,PL01,19,2020/12/21,3,0.218453008,97
S09849,G16,PL01,12,2020/12/21,3,0.459274986,100
S09850,G28,PL02,25,2020/12/21,3,0.59,97
S09851,G30,PL01,22,2020/12/21,3,0.566400856,40
S09852,G37,PL02,20,2020/12/21,1,0.738259488,85
S09853,G04,PL01,27,2020/12/21,1,0.361509473,79
S09854,G10,PL01,12,2020/12/21,1,0.219499613,83
S09855,G49,PL04,42,2020/12/22,2,0.627120433,92
S09856,G46,PL01,22,2020/12/22,2,0.68288945,59
S09857,G11,PL03,69,2020/12/22,2,0.562927409,80
S09858,G19,PL03,61,2020/12/22,2,0.322612858,44
S09859,G09,PL04,62,2020/12/23,3,0.530107286,79
S09860,G30,PL01,22,2020/12/23,2,0.55,59
S09861,G49,PL01,17,2020/12/23,2,0.555373484,64
S09862,G25,PL01,12,2020/12/23,2,0.748965502,61
S09863,G30,PL03,34,2020/12/23,1,0.209912737,59
S09864,G21,PL01,51,2020/12/23,3,0.54,51
S09865,G23,PL01,53,2020/12/24,3,0.3903435,59
S09866,G43,PL03,34,2020/12/24,3,0.743236462,48
S09867,G34,PL04,44,2020/12/24,3,0.53,72
S09868,G35,PL01,19,2020/12/24,1,0.423353636,53
S09869,G42,PL04,36,2020/12/24,2,0.573237576,30
S09870,G34,PL01,19,2020/12/24,1,0.474537714,34
S09871,G43,PL04,47,2020/12/24,3,0.653782454,63
S09872,G25,PL04,37,2020/12/24,3,0.520979265,59
S09873,G25,PL04,37,2020/12/24,2,0.622790439,55
S09874,G11,PL02,67,2020/12/24,1,0.642488122,98
S09875,G50,PL04,36,2020/12/24,2,0.355279566,39
S09876,G45,PL02,32,2020/12/24,2,0.694051876,45
S09877,G04,PL01,27,2020/12/24,1,0.232467666,60
S09878,G09,PL03,49,2020/12/24,2,0.606218972,71
S09879,G46,PL01,22,2020/12/24,2,0.455230113,37
S09880,G44,PL04,47,2020/12/25,3,0.702839162,74
S09881,G17,PL02,37,2020/12/25,1,0.201010334,84
S09882,G34,PL02,29,2020/12/25,1,0.430214957,93
S09883,G08,PL04,74,2020/12/25,1,0.454723792,86
S09884,G32,PL02,49,2020/12/25,3,0.393064482,41
S09885,G44,PL01,22,2020/12/25,3,0.433887376,30
S09886,G13,PL01,49,2020/12/25,1,0.716488133,41
S09887,G28,PL04,40,2020/12/25,1,0.228964983,53
S09888,G49,PL01,17,2020/12/25,2,0.621091902,38
S09889,G06,PL04,94,2020/12/25,1,0.685771268,96
S09890,G07,PL02,37,2020/12/25,3,0.71,34
S09891,G49,PL04,42,2020/12/26,2,0.419191609,80
S09892,G01,PL03,41,2020/12/26,2,0.346639626,51
S09893,G36,PL02,21,2020/12/26,2,0.236435179,36
S09894,G25,PL04,37,2020/12/26,3,0.41624281,72
S09895,G01,PL04,54,2020/12/26,1,0.395471869,79
S09896,G22,PL02,62,2020/12/26,1,0.529122066,53
S09897,G11,PL03,69,2020/12/26,2,0.391547112,79
S09898,G24,PL01,10,2020/12/26,1,0.71998305,31
S09899,G45,PL03,34,2020/12/26,1,0.6736284,40
S09900,G27,PL04,37,2020/12/27,2,0.691688924,59
S09901,G18,PL03,41,2020/12/27,3,0.329613777,89
S09902,G37,PL01,10,2020/12/27,1,0.429045959,72
S09903,G08,PL01,49,2020/12/27,1,0.27625374,61
S09904,G48,PL04,47,2020/12/27,1,0.209344405,97
S09905,G45,PL04,47,2020/12/27,3,0.711261504,99
S09906,G32,PL01,39,2020/12/27,3,0.372623745,42
S09907,G50,PL04,36,2020/12/27,1,0.301313207,79
S09908,G22,PL04,77,2020/12/28,1,0.256359457,95
S09909,G20,PL01,51,2020/12/28,2,0.625895877,62
S09910,G16,PL02,22,2020/12/28,3,0.47,84
S09911,G12,PL01,50,2020/12/28,2,0.71,31
S09912,G04,PL03,39,2020/12/28,3,0.70581483,43
S09913,G46,PL03,34,2020/12/28,3,0.433957263,44
S09914,G48,PL02,32,2020/12/28,3,0.453525844,70
S09915,G44,PL03,34,2020/12/29,2,0.713851671,87
S09916,G04,PL01,27,2020/12/29,1,0.29644519,44
S09917,G22,PL04,77,2020/12/29,2,0.73,99
S09918,G35,PL03,31,2020/12/29,3,0.619169642,41
S09919,G42,PL03,23,2020/12/29,1,0.511242589,53
S09920,G48,PL02,32,2020/12/29,2,0.73423972,93
S09921,G06,PL03,81,2020/12/29,1,0.210190699,79
S09922,G09,PL01,37,2020/12/30,3,0.317706857,77
S09923,G25,PL04,37,2020/12/30,1,0.643215841,60
S09924,G24,PL04,35,2020/12/30,1,0.714365965,70
S09925,G13,PL01,49,2020/12/30,3,0.209099608,73
S09926,G23,PL02,63,2020/12/30,3,0.712327742,60
S09927,G46,PL02,32,2020/12/30,2,0.483832383,67
S09928,G39,PL01,21,2020/12/30,1,0.603282957,32
S09929,G37,PL01,10,2020/12/31,1,0.555636541,92
S09930,G40,PL04,61,2020/12/31,1,0.520634704,44
S09931,G28,PL04,40,2020/12/31,2,0.628393476,40
S09932,G41,PL04,74,2020/12/31,2,0.442432028,48
S09933,G48,PL04,47,2020/12/31,1,0.3,49
S09934,G01,PL01,29,2020/12/31,2,0.230138735,96
S09935,G02,PL03,60,2020/12/31,3,0.67,70
S09936,G13,PL03,61,2020/12/31,2,0.492240731,66
S09937,G42,PL04,36,2020/12/31,3,0.517606641,99
S09938,G43,PL04,47,2020/12/31,2,0.247883454,67
S09939,G30,PL02,32,2020/12/31,1,0.546406186,59
S09940,G03,PL01,12,2021/01/01,1,0.552753438,43
S09941,G21,PL01,51,2021/01/01,2,0.716105663,54
S09942,G14,PL04,64,2021/01/01,3,0.291050949,89
S09943,G32,PL01,39,2021/01/01,3,0.405069181,47
S09944,G39,PL01,21,2021/01/01,3,0.39004472,30
S09945,G31,PL04,52,2021/01/01,2,0.321069012,65
S09946,G15,PL01,38,2021/01/01,2,0.375651179,52
S09947,G44,PL02,32,2021/01/01,1,0.498427044,64
S09948,G19,PL01,49,2021/01/01,1,0.262541985,69
S09949,G05,PL03,41,2021/01/01,1,0.243516354,47
S09950,G46,PL01,22,2021/01/01,1,0.684359316,85
S09951,G07,PL04,52,2021/01/01,3,0.748580242,36
S09952,G50,PL01,11,2021/01/01,1,0.310619285,41
S09953,G09,PL02,47,2021/01/01,2,0.377610937,86
S09954,G34,PL04,44,2021/01/01,2,0.278893216,50
S09955,G33,PL02,49,2021/01/01,3,0.418472624,89
S09956,G12,PL01,50,2021/01/02,3,0.61,31
S09957,G07,PL01,27,2021/01/02,1,0.609622308,59
S09958,G03,PL01,12,2021/01/02,3,0.59440718,90
S09959,G42,PL04,36,2021/01/02,2,0.20864526,53
S09960,G19,PL02,59,2021/01/02,3,0.26430436,41
S09961,G29,PL04,52,2021/01/02,2,0.62,80
S09962,G17,PL04,52,2021/01/02,2,0.543356341,39
S09963,G32,PL01,39,2021/01/02,1,0.224678955,73
S09964,G26,PL03,25,2021/01/03,3,0.355178524,86
S09965,G30,PL01,22,2021/01/03,2,0.73,69
S09966,G44,PL02,32,2021/01/03,1,0.456941925,52
S09967,G49,PL02,27,2021/01/03,3,0.585853264,48
S09968,G20,PL02,61,2021/01/03,3,0.249279949,98
S09969,G13,PL04,74,2021/01/03,3,0.520246911,75
S09970,G34,PL04,44,2021/01/03,3,0.389530856,58
S09971,G08,PL04,74,2021/01/04,1,0.582400003,92
S09972,G28,PL03,27,2021/01/04,3,0.378447768,45
S09973,G31,PL03,39,2021/01/04,3,0.662076322,55
S09974,G36,PL01,11,2021/01/04,1,0.365255433,59
S09975,G42,PL01,11,2021/01/04,1,0.687642169,30
S09976,G31,PL04,52,2021/01/04,2,0.687070352,86
S09977,G29,PL04,52,2021/01/04,2,0.608613892,74
S09978,G34,PL03,31,2021/01/05,2,0.266446497,34
S09979,G04,PL01,27,2021/01/05,1,0.54497172,30
S09980,G49,PL01,17,2021/01/05,3,0.459246911,99
S09981,G33,PL01,39,2021/01/05,3,0.564876486,49
S09982,G06,PL04,94,2021/01/05,3,0.377666455,95
S09983,G11,PL02,67,2021/01/05,3,0.303270742,38
S09984,G13,PL02,59,2021/01/05,3,0.229605456,86
S09985,G06,PL04,94,2021/01/05,3,0.332102936,73
S09986,G07,PL04,52,2021/01/05,2,0.624705143,95
S09987,G42,PL01,11,2021/01/05,2,0.63336889,53
S09988,G04,PL03,39,2021/01/05,1,0.592909362,92
S09989,G33,PL03,51,2021/01/05,1,0.527479315,46
S09990,G05,PL04,54,2021/01/06,3,0.477651737,60
S09991,G13,PL04,74,2021/01/06,1,0.466766039,80
S09992,G16,PL04,37,2021/01/06,2,0.60836662,39
S09993,G10,PL02,22,2021/01/06,2,0.644480625,86
S09994,G50,PL03,23,2021/01/06,1,0.625416067,79
S09995,G47,PL01,22,2021/01/06,3,0.28,83
S09996,G27,PL02,22,2021/01/06,3,0.483080472,44
S09997,G14,PL03,51,2021/01/06,3,0.388664599,30
S09998,G10,PL01,12,2021/01/07,1,0.702138937,60
